Site,Year,Month,Analyte,Monthly.Mean,Monthly.Max,Monthly.Min
MDM,2019,May,Temp,19.35924059139785,22,16.2
MDM,2019,May,Turb,NA,-Inf,Inf
MDM,2019,Jun,Chl.a,NA,-Inf,Inf
MDM,2019,Jun,Flow,-2951.6580146545707,13100,-20900
MDM,2019,Jun,SpCond,135.43334493560738,166,110
MDM,2019,Jun,Temp,23.08107167710508,24.8,20.2
MDM,2019,Jun,Turb,NA,-Inf,Inf
MDM,2019,Jul,Chl.a,2.287768762677485,3.84,1.55
MDM,2019,Jul,Flow,-5756.287215870881,11700,-21600
MDM,2019,Jul,SpCond,149.86061424232196,234,126
MDM,2019,Jul,Temp,24.763120567375886,26.4,22.8
MDM,2019,Jul,Turb,NA,-Inf,Inf
MDM,2019,Aug,Chl.a,2.1081697231211796,4.67,1.2
MDM,2019,Aug,Flow,-5137.890500672043,12700,-21800
MDM,2019,Aug,SpCond,183.128532974428,227,147
MDM,2019,Aug,Temp,25.41087176035005,27.6,24.1
MDM,2019,Aug,Turb,NA,-Inf,Inf
MDM,2019,Sep,Chl.a,2.0157046223224353,4.59,0.68
MDM,2019,Sep,Flow,-5289.582545138889,12300,-20600
MDM,2019,Sep,SpCond,180.66098748261473,248,162
MDM,2019,Sep,Temp,23.084735744089013,25.8,20.1
MDM,2019,Sep,Turb,NA,-Inf,Inf
MDM,2019,Oct,Chl.a,2.4629046563192905,6.45,0.82
MDM,2019,Oct,Flow,-1338.0792647554806,14600,-19100
MDM,2019,Oct,SpCond,192.77482014388488,228,159
MDM,2019,Oct,Temp,18.049909974792943,20.4,14.9
MDM,2019,Oct,Turb,NA,-Inf,Inf
MDM,2019,Nov,Chl.a,2.760565232847494,6.66,0.74
MDM,2019,Nov,Flow,-2036.8690233545647,14200,-19900
MDM,2019,Nov,SpCond,228.26192145862552,259,196
MDM,2019,Nov,Temp,14.50589055420007,16,10.5
MDM,2019,Nov,Turb,NA,-Inf,Inf
MDM,2019,Dec,Chl.a,1.1363874092009685,2.32,0.5
MDM,2019,Dec,Flow,-4799.979915994623,13600,-21000
MDM,2019,Dec,SpCond,276.02945436986965,368,199
MDM,2019,Dec,Temp,11.345243843553838,12.1,10.2
MDM,2019,Dec,Turb,NA,-Inf,Inf
MDM,2020,Jan,Chl.a,2.4750440313111546,4.34,1.71
MDM,2020,Jan,Flow,-2789.7066532258063,13400,-18600
MDM,2020,Jan,SpCond,371.1639902676399,407,345
MDM,2020,Jan,Temp,9.774793187347932,11.8,8.7
MDM,2020,Jan,Turb,NA,-Inf,Inf
MDM,2020,Feb,Chl.a,3.4184202898550726,5.25,2.45
MDM,2020,Feb,Flow,-1580.7531968390804,14700,-17600
MDM,2020,Feb,SpCond,368.15007215007216,413,325
MDM,2020,Feb,Temp,11.705136494252873,15.2,9.5
MDM,2020,Feb,Turb,NA,-Inf,Inf
MDM,2020,Mar,Chl.a,2.783575778078484,5.23,1.42
MDM,2020,Mar,Flow,-2129.685057123656,14600,-18000
MDM,2020,Mar,SpCond,388.7887276409045,422,318
MDM,2020,Mar,Temp,14.665869272237197,16.3,13.3
MDM,2020,Mar,Turb,NA,-Inf,Inf
MDM,2020,Apr,Chl.a,2.12384588441331,4.62,1.32
MDM,2020,Apr,Flow,-1253.634375,14500,-17000
MDM,2020,Apr,SpCond,362.0069468565474,401,311
MDM,2020,Apr,Temp,17.776006944444443,22.4,14.2
MDM,2020,Apr,Turb,NA,-Inf,Inf
MDM,2020,May,Chl.a,2.752975093824633,11.92,1.19
MDM,2020,May,Flow,-556.1909599716613,14100,-17000
MDM,2020,May,SpCond,358.94875252865813,397,326
MDM,2020,May,Temp,21.871154493436553,25.4,20.2
MDM,2020,May,Turb,NA,-Inf,Inf
MDM,2020,Jun,Chl.a,1.4286924219910846,3.84,0.83
MDM,2020,Jun,Flow,-2222.0291820396797,13400,-18400
MDM,2020,Jun,SpCond,319.0625,363,257
MDM,2020,Jun,Temp,23.93715277777778,26.4,21.9
MDM,2020,Jun,Turb,NA,-Inf,Inf
MDM,2020,Jul,Chl.a,1.5402533783783783,3.78,0.8
MDM,2020,Jul,Flow,-3644.4735399124284,11600,-19300
MDM,2020,Jul,SpCond,232.11978465679678,285,202
MDM,2020,Jul,Temp,24.949697173620457,26.7,23.4
MDM,2020,Jul,Turb,NA,-Inf,Inf
MDM,2020,Aug,Chl.a,2.802977391304348,16.3,0.92
MDM,2020,Aug,Flow,-4351.679553091398,12500,-19500
MDM,2020,Aug,SpCond,278.109785202864,384,255
MDM,2020,Aug,Temp,25.28939393939394,27.9,23.4
MDM,2020,Aug,Turb,NA,-Inf,Inf
MDM,2020,Sep,Chl.a,1.9591643454038998,3.54,0.96
MDM,2020,Sep,Flow,-3594.8393194444443,12800,-20100
MDM,2020,Sep,SpCond,408.6274373259053,496,329
MDM,2020,Sep,Temp,22.994434782608696,25.2,22.1
MDM,2020,Sep,Turb,NA,-Inf,Inf
MDM,2020,Oct,Chl.a,1.6512720488466757,4.37,0.82
MDM,2020,Oct,Flow,-2258.028259408602,12800,-17400
MDM,2020,Oct,SpCond,385.69942780208686,544,348
MDM,2020,Oct,Temp,20.788024776324846,23.5,16.6
MDM,2020,Oct,Turb,NA,-Inf,Inf
MDM,2020,Nov,Chl.a,2.267945301542777,4.38,1.07
MDM,2020,Nov,Flow,-1572.305724209795,14100,-17300
MDM,2020,Nov,SpCond,481.7153284671533,664,434
MDM,2020,Nov,Temp,14.230900243309003,17.6,11.4
MDM,2020,Nov,Turb,NA,-Inf,Inf
MDM,2020,Dec,Chl.a,2.1023958333333335,3.36,1.14
MDM,2020,Dec,Flow,-1162.8642305107526,14200,-16600
MDM,2020,Dec,SpCond,523.6024865591398,677,460
MDM,2020,Dec,Temp,10.336861559139786,12,9.1
MDM,2020,Dec,Turb,NA,-Inf,Inf
MDM,2021,Jan,Chl.a,3.1571727395411604,5.76,1.98
MDM,2021,Jan,Flow,-1375.5200235215054,14700,-18600
MDM,2021,Jan,SpCond,596.892809139785,747,536
MDM,2021,Jan,Temp,9.64674059139785,11.2,8.5
MDM,2021,Jan,Turb,NA,-Inf,Inf
MDM,2021,Feb,Chl.a,3.701049497580945,5.42,2.72
MDM,2021,Feb,Flow,-1912.2282437006393,13700,-20200
MDM,2021,Feb,SpCond,595.6313244047619,727,488
MDM,2021,Feb,Temp,11.3609375,12.8,9.6
MDM,2021,Feb,Turb,NA,-Inf,Inf
MDM,2021,Mar,Chl.a,3.688644812436634,5.4,2.56
MDM,2021,Mar,Flow,-378.0715918521313,13300,-16600
MDM,2021,Mar,SpCond,504.45151515151514,539,482
MDM,2021,Mar,Temp,13.485493099966341,16.3,12
MDM,2021,Mar,Turb,NA,-Inf,Inf
MDM,2021,Apr,Chl.a,2.786180135279459,4.62,1.8
MDM,2021,Apr,Flow,-214.02532640949553,13700,-15900
MDM,2021,Apr,SpCond,486.4068150208623,508,451
MDM,2021,Apr,Temp,18.207058414464534,20.6,15.6
MDM,2021,Apr,Turb,NA,-Inf,Inf
MDM,2021,May,Chl.a,2.36981234211476,13.04,1.03
MDM,2021,May,Flow,-665.0865660511364,13700,-16800
MDM,2021,May,SpCond,464.6344013490725,536,426
MDM,2021,May,Temp,21.005531197301856,24,19.2
MDM,2021,May,Turb,NA,-Inf,Inf
MDM,2021,Jun,Chl.a,2.2320773930753566,5.41,1.24
MDM,2021,Jun,Flow,-1092.84271875,14000,-17100
MDM,2021,Jun,SpCond,556.919041000695,688,490
MDM,2021,Jun,Temp,23.92574704656011,26.5,21.5
MDM,2021,Jun,Turb,NA,-Inf,Inf
MDM,2021,Jul,Chl.a,2.7816728750423296,6.92,1.38
MDM,2021,Jul,Flow,-997.4975084175085,13700,-17400
MDM,2021,Jul,SpCond,632.6599462365591,696,569
MDM,2021,Jul,Temp,26.041028225806453,27.2,25
MDM,2021,Jul,Turb,NA,-Inf,Inf
MDM,2021,Aug,Chl.a,2.5491761461564977,5.16,1.44
MDM,2021,Aug,Flow,-1141.6116570654015,13800,-18000
MDM,2021,Aug,SpCond,527.0471221810839,639,455
MDM,2021,Aug,Temp,24.756734006734007,26.4,23
MDM,2021,Aug,Turb,NA,-Inf,Inf
MDM,2021,Sep,Chl.a,2.2082689606741575,3.82,1.14
MDM,2021,Sep,Flow,-1638.0512832167833,12800,-16400
MDM,2021,Sep,SpCond,461.4643230073094,569,423
MDM,2021,Sep,Temp,23.424260355029585,25,20.6
MDM,2021,Sep,Turb,NA,-Inf,Inf
MDM,2021,Oct,Chl.a,2.431641379310345,8.26,0.8
MDM,2021,Oct,Flow,-1822.5442909946237,14000,-17700
MDM,2021,Oct,SpCond,603.1498821151903,724,493
MDM,2021,Oct,Temp,18.46945099360054,21.9,16.5
MDM,2021,Oct,Turb,NA,-Inf,Inf
MDM,2021,Nov,Chl.a,1.626340169731259,2.96,1.06
MDM,2021,Nov,Flow,-2540.6929444444445,12800,-18200
MDM,2021,Nov,SpCond,436.99305555555554,556,395
MDM,2021,Nov,Temp,15.383263888888889,17.5,13.3
MDM,2021,Nov,Turb,NA,-Inf,Inf
MDM,2021,Dec,Chl.a,1.9982774957698815,5.7,1.29
MDM,2021,Dec,Flow,-1427.4176142473118,14400,-19300
MDM,2021,Dec,SpCond,508.8400673400673,620,412
MDM,2021,Dec,Temp,11.073670033670034,13.9,8.9
MDM,2021,Dec,Turb,NA,-Inf,Inf
ORQ,2015,Jan,SpCond,337.0846774193548,419,315
ORQ,2015,Jan,Temp,9.446841397849463,11,7.9
ORQ,2015,Jan,Turb,11.756888440860216,47.5,5.6
ORQ,2015,Feb,SpCond,403.7049851190476,492,341
ORQ,2015,Feb,Temp,13.019791666666666,14.7,10.8
ORQ,2015,Feb,Turb,10.405952380952382,45.1,4
ORQ,2015,Mar,SpCond,378.94086021505376,460,340
ORQ,2015,Mar,Temp,16.54106182795699,19.1,13.4
ORQ,2015,Mar,Turb,6.596772024209819,37,2
ORQ,2015,Apr,SpCond,517.7454861111111,762,404
ORQ,2015,Apr,Temp,17.748715277777777,20.5,15.7
ORQ,2015,Apr,Turb,11.080930878777353,52.5,3.6
ORQ,2015,May,SpCond,817.0409946236559,977,642
ORQ,2015,May,Temp,20.26081989247312,21.5,18.7
ORQ,2015,May,Turb,6.55719569603228,49.7,2.9
ORQ,2015,Jun,SpCond,695.1010416666667,776,616
ORQ,2015,Jun,Temp,23.246041666666667,25.2,20.2
ORQ,2015,Jun,Turb,5.320639332870049,51.7,0.9
ORQ,2015,Jul,SpCond,664.5682123655914,723,600
ORQ,2015,Jul,Temp,24.22342069892473,25.4,22.4
ORQ,2015,Jul,Turb,4.1424008069939475,44.8,1
ORQ,2015,Aug,SpCond,632.841061827957,675,532
ORQ,2015,Aug,Temp,23.69996639784946,25.2,22.5
ORQ,2015,Aug,Turb,4.147244623655914,23.4,1.8
ORQ,2015,Sep,SpCond,591.0836805555556,658,533
ORQ,2015,Sep,Temp,22.78298611111111,23.9,21
ORQ,2015,Sep,Turb,4.410593956234804,18,2
ORQ,2015,Oct,SpCond,753.3215725806451,962,578
ORQ,2015,Oct,Temp,20.703897849462365,22,18.7
ORQ,2015,Oct,Turb,2.9336845683208703,36.2,0
ORQ,2015,Nov,SpCond,779.4701388888889,999,665
ORQ,2015,Nov,Temp,14.176145833333333,19.1,9.9
ORQ,2015,Nov,Turb,3.528125,22.3,1.2
ORQ,2015,Dec,SpCond,841.8030913978495,1120,624
ORQ,2015,Dec,Temp,9.535047043010753,11,7.7
ORQ,2015,Dec,Turb,7.316851664984863,36.1,1.8
ORQ,2016,Jan,SpCond,558.1885080645161,711,418
ORQ,2016,Jan,Temp,9.555208333333333,11.8,7.2
ORQ,2016,Jan,Turb,10.510517473118279,40.4,5.9
ORQ,2016,Feb,SpCond,320.586566091954,431,271
ORQ,2016,Feb,Temp,12.674066091954023,15.2,9.8
ORQ,2016,Feb,Turb,13.775287356321838,63.2,5.1
ORQ,2016,Mar,SpCond,256.2456317204301,298,202
ORQ,2016,Mar,Temp,15.08877688172043,17,13.2
ORQ,2016,Mar,Turb,9.462197580645162,22.2,5.1
ORQ,2016,Apr,SpCond,237.83923611111112,341,203
ORQ,2016,Apr,Temp,18.177222222222223,20.3,15.9
ORQ,2016,Apr,Turb,7.424800277874262,22.9,3.7
ORQ,2016,May,SpCond,279.45094086021504,332,242
ORQ,2016,May,Temp,20.077116935483872,23,17.9
ORQ,2016,May,Turb,9.514952956989248,59.9,4.4
ORQ,2016,Jun,SpCond,237.0361111111111,306,210
ORQ,2016,Jun,Temp,23.046666666666667,24.9,20.4
ORQ,2016,Jun,Turb,6.6023958333333335,23.6,3.4
ORQ,2016,Jul,SpCond,311.2342069892473,416,235
ORQ,2016,Jul,Temp,24.11676747311828,25.5,22.3
ORQ,2016,Jul,Turb,5.659818426361802,19.2,2.9
ORQ,2016,Aug,SpCond,391.1730510752688,570,266
ORQ,2016,Aug,Temp,22.687668010752688,24.4,20.5
ORQ,2016,Aug,Turb,4.216567578279825,44.3,1.7
ORQ,2016,Sep,SpCond,626.7625,800,404
ORQ,2016,Sep,Temp,21.438645833333332,22.7,20
ORQ,2016,Sep,Turb,4.431136680613668,46.5,2
ORQ,2016,Oct,SpCond,638.7200940860215,876,463
ORQ,2016,Oct,Temp,18.431014784946235,20.8,17.6
ORQ,2016,Oct,Turb,2.306989247311828,19.7,0.7
ORQ,2016,Nov,SpCond,620.1663194444444,921,389
ORQ,2016,Nov,Temp,15.968125,17.8,12.4
ORQ,2016,Nov,Turb,2.364650677789364,38.7,0.8
ORQ,2016,Dec,SpCond,574.9459005376344,911,194
ORQ,2016,Dec,Temp,10.056317204301076,12.4,8.2
ORQ,2016,Dec,Turb,8.83052100840336,46,2.4
ORQ,2017,Jan,SpCond,228.62399193548387,300,167
ORQ,2017,Jan,Temp,9.379939516129033,10.4,8.1
ORQ,2017,Jan,Turb,21.094208754208754,64.6,10.4
ORQ,2017,Feb,SpCond,238.71205357142858,306,177
ORQ,2017,Feb,Temp,11.753422619047619,13.2,9.7
ORQ,2017,Feb,Turb,15.493933755117231,31,9.1
ORQ,2017,Mar,SpCond,196.13373655913978,236,165
ORQ,2017,Mar,Temp,14.311592741935485,16.5,11.7
ORQ,2017,Mar,Turb,8.548134453781513,18.6,4.5
ORQ,2017,Apr,SpCond,178.47881944444444,231,147
ORQ,2017,Apr,Temp,15.988854166666666,17.7,14.6
ORQ,2017,Apr,Turb,5.474618055555555,26.9,2.3
ORQ,2017,May,SpCond,149.09173387096774,173,134
ORQ,2017,May,Temp,19.86165994623656,21.5,17.5
ORQ,2017,May,Turb,6.8934775026159745,18,4.1
ORQ,2017,Jun,SpCond,131.62256944444445,166,113
ORQ,2017,Jun,Temp,22.517083333333332,25.7,19.7
ORQ,2017,Jun,Turb,5.439525547445255,14.7,3.4
ORQ,2017,Jul,SpCond,126.57123655913979,169,103
ORQ,2017,Jul,Temp,24.56095430107527,25.9,22.9
ORQ,2017,Jul,Turb,8.922180958811614,81.7,4.8
ORQ,2017,Aug,SpCond,185.5423387096774,217,140
ORQ,2017,Aug,Temp,23.825504032258063,25.1,21.8
ORQ,2017,Aug,Turb,4.873555107526882,51.8,1.9
ORQ,2017,Sep,SpCond,163.81076388888889,181,146
ORQ,2017,Sep,Temp,22.643541666666668,25.6,19.7
ORQ,2017,Sep,Turb,2.992777777777778,15.4,1.5
ORQ,2017,Oct,SpCond,160,199,143
ORQ,2017,Oct,Temp,17.83467741935484,20.5,16.4
ORQ,2017,Oct,Turb,2.6838709677419357,18,1.4
ORQ,2017,Nov,SpCond,197.70729166666666,228,172
ORQ,2017,Nov,Temp,15.192847222222222,17.6,13.6
ORQ,2017,Nov,Turb,2.6623480375130253,42.7,1.5
ORQ,2017,Dec,SpCond,437.4569892473118,616,219
ORQ,2017,Dec,Temp,10.459946236559139,13.6,8.9
ORQ,2017,Dec,Turb,6.476773109243697,50.6,2.3
ORQ,2018,Jan,SpCond,459.42775537634407,599,330
ORQ,2018,Jan,Temp,10.346337365591397,11.3,9
ORQ,2018,Jan,Turb,4.166565860215054,34.9,2.3
ORQ,2018,Feb,SpCond,322.7827380952381,356,293
ORQ,2018,Feb,Temp,11.595833333333333,13.3,9.8
ORQ,2018,Feb,Turb,5.2425967261904765,21.1,1.9
ORQ,2018,Mar,SpCond,328.3121639784946,402,255
ORQ,2018,Mar,Temp,12.850537634408603,16.5,10
ORQ,2018,Mar,Turb,4.775504032258064,26.1,1.6
ORQ,2018,Apr,SpCond,284.48576388888887,351,237
ORQ,2018,Apr,Temp,17.28982638888889,19.2,15.7
ORQ,2018,Apr,Turb,7.324895833333334,31.4,4.4
ORQ,2018,May,SpCond,264.21034946236557,303,235
ORQ,2018,May,Temp,20.040658602150536,22.5,17.7
ORQ,2018,May,Turb,4.646102150537635,16.2,2.2
ORQ,2018,Jun,SpCond,210.9111111111111,250,191
ORQ,2018,Jun,Temp,22.965173611111112,24.6,20.6
ORQ,2018,Jun,Turb,4.536180555555555,25,2.2
ORQ,2018,Jul,SpCond,229.0467069892473,288,194
ORQ,2018,Jul,Temp,23.819086021505377,24.8,21.9
ORQ,2018,Jul,Turb,4.914184636118598,47,2.1
ORQ,2018,Aug,SpCond,411.5100806451613,664,232
ORQ,2018,Aug,Temp,22.93239247311828,24.6,20.9
ORQ,2018,Aug,Turb,4.963944892473118,21.7,2.1
ORQ,2018,Sep,SpCond,616.7958333333333,743,476
ORQ,2018,Sep,Temp,21.305520833333333,22.4,20.3
ORQ,2018,Sep,Turb,3.5003478260869567,16.7,1.3
ORQ,2018,Oct,SpCond,583.0846774193549,687,455
ORQ,2018,Oct,Temp,18.68309811827957,21,16.6
ORQ,2018,Oct,Turb,2.5918319327731094,29.4,1.2
ORQ,2018,Nov,SpCond,530.940625,708,438
ORQ,2018,Nov,Temp,14.227604166666667,17.2,12.3
ORQ,2018,Nov,Turb,2.1281944444444445,18.4,1.2
ORQ,2018,Dec,SpCond,637.5413306451613,881,464
ORQ,2018,Dec,Temp,11.122345430107528,12.8,8.9
ORQ,2018,Dec,Turb,3.747883064516129,30.6,1.7
ORQ,2019,Jan,SpCond,525.4448924731183,815,292
ORQ,2019,Jan,Temp,9.822547043010752,11.9,7.9
ORQ,2019,Jan,Turb,8.55853494623656,31.9,3.3
ORQ,2019,Feb,SpCond,299.2611607142857,371,210
ORQ,2019,Feb,Temp,10.434821428571428,11.8,9.3
ORQ,2019,Feb,Turb,10.927874953479717,26.4,5.2
ORQ,2019,Mar,SpCond,265.86256720430106,320,233
ORQ,2019,Mar,Temp,13.086256720430107,15.7,10.6
ORQ,2019,Mar,Turb,6.307025210084034,44.5,2.5
ORQ,2019,Apr,SpCond,238.03576388888888,289,216
ORQ,2019,Apr,Temp,17.595381944444444,20.8,15.3
ORQ,2019,Apr,Turb,3.017513888888889,12.6,1.59
ORQ,2019,May,SpCond,207.32997311827958,253,163
ORQ,2019,May,Temp,19.398655913978494,21.1,17.5
ORQ,2019,May,Turb,3.4898790322580644,8.64,1.88
ORQ,2019,Jun,SpCond,125.7701388888889,169,104
ORQ,2019,Jun,Temp,22.59815972222222,24.1,20.3
ORQ,2019,Jun,Turb,3.621,8.43,2.1
ORQ,2019,Jul,SpCond,131.20799731182797,175,115
ORQ,2019,Jul,Temp,24.189381720430106,25.7,22.4
ORQ,2019,Jul,Turb,3.5750201612903227,13.07,2.19
ORQ,2019,Aug,SpCond,184.9472446236559,222,154
ORQ,2019,Aug,Temp,24.694254032258065,26.4,23.1
ORQ,2019,Aug,Turb,3.1336055107526883,13.56,1.41
ORQ,2019,Sep,SpCond,159.43958333333333,172,147
ORQ,2019,Sep,Temp,22.526944444444446,24.7,19.9
ORQ,2019,Sep,Turb,2.9788645833333334,17.57,1.26
ORQ,2019,Oct,SpCond,156.10719086021504,188,142
ORQ,2019,Oct,Temp,17.742943548387096,19.9,14.8
ORQ,2019,Oct,Turb,3.122491490810075,55.65,0.8
ORQ,2019,Nov,SpCond,183.56145833333332,211,166
ORQ,2019,Nov,Temp,14.381631944444445,15.6,10.6
ORQ,2019,Nov,Turb,2.6809467455621303,45.36,1.03
ORQ,2019,Dec,SpCond,327.06451612903226,432,186
ORQ,2019,Dec,Temp,10.93877688172043,12.1,9.6
ORQ,2019,Dec,Turb,5.264388440860215,40.9,2.68
ORQ,2020,Jan,SpCond,364.1653225806452,422,323
ORQ,2020,Jan,Temp,9.763037634408603,11.5,8.7
ORQ,2020,Jan,Turb,4.020440188172043,8.28,2.46
ORQ,2020,Feb,SpCond,316.5258620689655,354,279
ORQ,2020,Feb,Temp,11.648168103448276,14.9,9.3
ORQ,2020,Feb,Turb,7.557428160919541,57.23,2.8
ORQ,2020,Mar,SpCond,321.6327284946237,372,278
ORQ,2020,Mar,Temp,14.476680107526882,15.8,12.9
ORQ,2020,Mar,Turb,3.7695127688172043,9.78,1.91
ORQ,2020,Apr,SpCond,282.8618055555556,307,259
ORQ,2020,Apr,Temp,17.269548611111112,21.3,13.9
ORQ,2020,Apr,Turb,2.4119666435024323,11.68,1.07
ORQ,2020,May,SpCond,270.1293682795699,299,241
ORQ,2020,May,Temp,21.163743279569893,24.6,19.2
ORQ,2020,May,Turb,2.6145799731182797,20.53,1.11
ORQ,2020,Jun,SpCond,241.42291666666668,273,222
ORQ,2020,Jun,Temp,23.21954861111111,25.2,21.2
ORQ,2020,Jun,Turb,3.0657847222222223,12.75,1.63
ORQ,2020,Jul,SpCond,277.8450940860215,422,213
ORQ,2020,Jul,Temp,23.754065860215054,26.1,21.8
ORQ,2020,Jul,Turb,3.093407258064516,28.84,0.89
ORQ,2020,Aug,SpCond,451.0833333333333,839,318
ORQ,2020,Aug,Temp,24.52069892473118,26.7,22.6
ORQ,2020,Aug,Turb,4.1287029569892475,25.28,1.69
ORQ,2020,Sep,SpCond,679.6572916666667,1010,476
ORQ,2020,Sep,Temp,22.2825,24.1,21.4
ORQ,2020,Sep,Turb,3.6485201949860726,44.35,1.85
ORQ,2020,Oct,SpCond,561.5181451612904,697,464
ORQ,2020,Oct,Temp,20.394254032258065,23,16.2
ORQ,2020,Oct,Turb,1.7832817753866845,20.29,0
ORQ,2020,Nov,SpCond,593.7940972222223,721,500
ORQ,2020,Nov,Temp,14.166770833333333,17.3,11.4
ORQ,2020,Nov,Turb,7.2675833333333335,33.45,0.31
ORQ,2020,Dec,SpCond,627.7506720430108,734,532
ORQ,2020,Dec,Temp,10.302217741935484,11.7,9
ORQ,2020,Dec,Turb,11.529838546922301,141.74,1.28
ORQ,2021,Jan,SpCond,683.8319892473119,891,589
ORQ,2021,Jan,Temp,9.64828629032258,11,8.4
ORQ,2021,Jan,Turb,5.651102150537635,84.5,1.36
ORQ,2021,Feb,SpCond,574.0915178571429,726,417
ORQ,2021,Feb,Temp,11.213318452380953,12.4,9.6
ORQ,2021,Feb,Turb,4.661521577380952,37.08,2.13
ORQ,2021,Mar,SpCond,435.73084677419354,484,354
ORQ,2021,Mar,Temp,13.177889784946236,16,11.7
ORQ,2021,Mar,Turb,4.009425403225807,12.83,2.11
ORQ,2021,Apr,SpCond,386.0442200557103,438,337
ORQ,2021,Apr,Temp,17.476458333333333,19.6,15.2
ORQ,2021,Apr,Turb,3.047767361111111,14.68,1.5
ORQ,2021,May,SpCond,452.48118279569894,587,350
ORQ,2021,May,Temp,20.331149193548388,23.1,18.1
ORQ,2021,May,Turb,5.358427419354839,75.67,1.43
ORQ,2021,Jun,SpCond,637.0736111111111,734,496
ORQ,2021,Jun,Temp,22.87357638888889,25.2,20.5
ORQ,2021,Jun,Turb,3.8085694444444442,12.56,1.59
ORQ,2021,Jul,SpCond,622.5763795423957,680,532
ORQ,2021,Jul,Temp,24.532974427994617,25.5,23.1
ORQ,2021,Jul,Turb,4.438936385055537,40.62,1.35
ORQ,2021,Aug,SpCond,530.2368951612904,605,436
ORQ,2021,Aug,Temp,23.448689516129033,25,21.7
ORQ,2021,Aug,Turb,6.094350168350168,45.31,2.23
ORQ,2021,Sep,SpCond,513.8354166666667,645,434
ORQ,2021,Sep,Temp,22.55097222222222,24.4,20
ORQ,2021,Sep,Turb,3.7645350052246602,20.46,1.6
ORQ,2021,Oct,SpCond,668.306218487395,801,436
ORQ,2021,Oct,Temp,18.140739495798318,21.4,16.3
ORQ,2021,Oct,Turb,3.1385262449528937,45.87,1.24
ORQ,2021,Nov,SpCond,471.1118055555556,510,425
ORQ,2021,Nov,Temp,15.264305555555556,17.1,13.5
ORQ,2021,Nov,Turb,4.684186935371786,84.01,1.95
ORQ,2021,Dec,SpCond,495.32451253481895,566,470
ORQ,2021,Dec,Temp,13.248885793871866,13.7,12.6
ORQ,2021,Dec,Turb,3.6078551532033427,14.61,2.38
OSJ,2015,Jan,Chl.a,4.417347250509165,30.55,3.25
OSJ,2015,Jan,DO.Conc,9.59130376344086,10.67,8.88
OSJ,2015,Jan,SpCond,307.79469086021504,412,251
OSJ,2015,Jan,Temp,9.523319892473118,11.1,8.1
OSJ,2015,Jan,Turb,14.626612903225807,44.6,7
OSJ,2015,Feb,Chl.a,5.618176943699732,7.36,3.89
OSJ,2015,Feb,DO.Conc,8.904393601190476,9.75,7.58
OSJ,2015,Feb,SpCond,343.59375,620,245
OSJ,2015,Feb,Temp,12.88325892857143,14.7,10.8
OSJ,2015,Feb,Turb,18.641474311243485,66.4,4.9
OSJ,2015,Mar,Chl.a,9.874388440860216,36.05,3.99
OSJ,2015,Mar,DO.Conc,9.71853494623656,13.36,8.57
OSJ,2015,Mar,SpCond,338.31317204301075,454,285
OSJ,2015,Mar,Temp,16.282291666666666,19.1,13.2
OSJ,2015,Mar,Turb,10.088937457969065,47.2,4.3
OSJ,2015,Apr,Chl.a,31.01540389972145,110.38,2.65
OSJ,2015,Apr,DO.Conc,10.319732638888889,14.67,6.28
OSJ,2015,Apr,SpCond,464.59375,754,336
OSJ,2015,Apr,Temp,17.548090277777778,20.3,15.8
OSJ,2015,Apr,Turb,13.279291174426685,59.4,3.1
OSJ,2015,May,Chl.a,3.9760471567267683,21.56,2.27
OSJ,2015,May,DO.Conc,7.958142114384748,9.52,6.24
OSJ,2015,May,SpCond,694.6471403812825,971,456
OSJ,2015,May,Temp,19.803812824956673,21.4,18.6
OSJ,2015,May,Turb,12.132997218358831,62.5,5.9
OSJ,2015,Jun,Chl.a,4.364544605324615,69.05,1.77
OSJ,2015,Jun,DO.Conc,8.023929390187988,9.27,7.08
OSJ,2015,Jun,SpCond,709.421366345713,957,581
OSJ,2015,Jun,Temp,22.36377808344796,24.9,19.3
OSJ,2015,Jun,Turb,19.11136469492315,118.5,4.3
OSJ,2015,Jul,Chl.a,3.3130567834070046,52.73,1.35
OSJ,2015,Jul,DO.Conc,8.046559139784947,9.26,7.12
OSJ,2015,Jul,SpCond,683.0221774193549,1000,555
OSJ,2015,Jul,Temp,23.50124327956989,25,21.2
OSJ,2015,Jul,Turb,10.702289562289563,54.2,3.1
OSJ,2015,Aug,Chl.a,5.73188679245283,121.95,1.34
OSJ,2015,Aug,DO.Conc,8.049156586021505,9.36,7.24
OSJ,2015,Aug,SpCond,629.2916666666666,878,505
OSJ,2015,Aug,Temp,23.142876344086023,25,21.5
OSJ,2015,Aug,Turb,9.492931672837429,65.6,3.1
OSJ,2015,Sep,Chl.a,4.072471412762818,72,1.17
OSJ,2015,Sep,DO.Conc,8.022589378687956,9.19,7.37
OSJ,2015,Sep,SpCond,639.7816730301978,976,470
OSJ,2015,Sep,Temp,22.643110031239154,24,20.5
OSJ,2015,Sep,Turb,9.128141160027953,80.8,1.8
OSJ,2015,Oct,Chl.a,2.1873926225366347,25.56,0.73
OSJ,2015,Oct,DO.Conc,7.85935,8.49,6.56
OSJ,2015,Oct,SpCond,642.1337815126051,903,460
OSJ,2015,Oct,Temp,20.615932773109243,22,18.7
